memanjatkan	O
doa	O
tentang	O
harapan-harapan	O
kita	O
,	O
maka	O
harapan	O
tersebut	O
dapat	O
segera	O
tercapai	O
.	O
selain	O
itu	O
para	O
petugas	B-FAS
yang	O
menjaga	O
sekitar	O
candi	B-WIS
pun	O
sangat	O
ramah	O
,	O
mereka	O
tidak	O
segan	O
untuk	O
menjelaskan	O
sejarah	O
candi	B-WIS
borobudur	I-WIS
kepada	O
wisatawan	O
yang	O
berada	O
disana	O
.	O
ketika	O
sampai	O
diatas	O
,	O
kita	O
akan	O
disuguhkan	O
pemandangan	O
alam	O
yang	O
begitu	O
cantik	O
,	O
yang	O
membuat	O
mata	O
kita	O
tidak	O
lelah	O
untuk	O
memandangi	O
sekeliling	O
.	O

candi	B-LOC
borobudur	I-LOC
.	O
.	O
siapa	O
yang	O
tak	O
kenal	O
bangunan	O
tersebut	O
.	O
.	O
sebuah	O
candi	B-WIS
besar	O
yang	O
menunjukkan	O
kehebatan	O
masa	O
lalu	O
.	O
.	O
terletak	O
di	O
magelang	B-LOC
,	O
tak	O
jauh	O
dari	O
kotanya	O
.	O
.	O
tentunya	O
saat	O
liburan	O
menjadi	O
salah	O
satu	O
destinasi	O
wisata	O
utama	O
saat	O
piknik	O
di	O
kawasan	O
yogyakarta	B-LOC
,	O
walau	O
sebenernya	O
jaraknya	O
cukup	O
lumayan	O
dari	O
kota	O
yogya	B-LOC
.	O
.	O
lalu	O
.	O
.	O
kebetulan	O
musim	O
libur	O
kemaren	O
anaknya	O
bulik	O
minta	O
diantar	O
kesana	O
.	O
.	O
yasudah	O
mumpung	O
ada	O
waktu	O
serta	O
mau	O
menuju	O
keramaian	O
,	O
gaslah	O
kesana	O
.	O
.	O
padahal	O
biasanya	O
males	O
ke	O
tempat	O
yang	O
terlalu	O
ramai	O
.	O
.	O
dan	O
betul	O
saja	O
.	O
.	O
parkir	B-FAS
resminya	O
penuh	O
.	O
.	O
puter	O
puter	O
cari	O
parkiran	B-FAS
.	O
.	O
ya	O
sudahlah	O
bukan	O
di	O
parkir	B-FAS
resminya	O
.	O
.	O
ya	O
sudah	O
sih	O
daripada	O
nggak	O
jadi	O
ke	O
candi	B-WIS
.	O
.	O
untung	O
saja	O
tarif	O
htm	B-FAS
saat	O
liburan	O
tetap	O
30	O
ribu	O
per	O
orang	O
untuk	O
wisatawan	O
domestik	O

Sangat	O
cocok	O
untuk	O
wisata	O
keluarga	O
dan	O
anak-anakLokasinya	O
tidak	O
begitu	O
jauh	O
dari	O
jalan	O
raya	O
sehingga	O
mudah	O
dijangkauBanyak	O
penginapan/hotel	B-FAS
,	O
cafe	B-FAS
,	O
dan	O
toko	B-FAS
aksesoris	I-FAS
di	O
sekitarnyaTersedia	O
toilet	B-FAS
umum	O
Tersedia	O
persewaan	B-FAS
kapal	I-FAS
boat	O
untuk	O
ke	O
tengah	O
laut	O
melihat	O
lumba-lumba	O
karena	O
pantai	B-WIS
lovina	I-WIS
sangat	O
terkenal	O
dengan	O
wisata	O
lumba-lumba	O

Bulan	O
juli	O
lalu	O
mencoba	O
untuk	O
ke	O
merapi	B-WIS
dgn	O
menyewa	O
jeep	B-FAS
.	O
Cukup	O
banyak	O
dapat	O
ditemui	O
penyewaan	B-FAS
jeep	I-FAS
.	O
Perjalanan	O
berbatu	O
dan	O
berdebu	O
,	O
tapi	O
memang	O
sangat	O
indah	O
,	O
anak	O
balita	O
saya	O
sangat	O
menikmati	O
perjalanan	O
kami	O
.	O

Yang	O
tersisa	O
di	O
Candi	B-WIS
ini	O
hanya	O
gerbangnya	O
saja	O
,	O
menurut	O
legenda	O
istana	O
Ratu	B-WIS
boko	I-WIS
telah	O
di	O
curi	O
,	O
gerbang	O
ini	O
sangat	O
cantik	O
saat	O
sunset	O
,	O
berhubung	O
mendung	O
dan	O
hujan	O
sunsetnya	O
tidak	O
namapak	O
.	O
Lokasi	O
candi	B-WIS
ratu	I-WIS
boko	I-WIS
di	O
atas	O
bukit	O
jadi	O
viewnya	O
cantik	O
dan	O
di	O
sini	O
terlihat	O
puncak	O
dari	O
candi	B-WIS
Prambanan	I-WIS
.	O

Walau	O
saya	O
baru	O
tahu	O
sepeda	O
motor	O
bisa	O
masuk	O
toll	O
untuk	O
ke	O
berbagai	O
area	O
wisata	O
di	O
bali	B-LOC
selatan	I-LOC
,	O
30	O
menit	O
dari	O
Kuta	B-WIS
,	O
Pantai	B-WIS
pandawa	I-WIS
adalah	O
pantai	B-WIS
terbaik	O
dari	O
segi	O
view	O
untuk	O
fotografi	O
,	O
bukit	O
,	O
lalu	O
turun	O
ke	O
bawah	O
,	O
tiket	B-FAS
18000	O
2	O
orang	O
,	O
just	O
come	O
and	O
enjoy	O
so	O
many	O
good	O
spot	O
and	O
remarkable	O
view	O
.	O

Subhanallah	O
,	O
pemandangannya	O
sangat	O
indah	O
.	O
Jika	O
berkunjung	O
ke	O
Kalitalang	B-WIS
,	O
bisa	O
lihat	O
Gunung	B-WIS
Merapi	I-WIS
lebih	O
dekat	O
.	O

Dibandingkan	O
Candi	B-WIS
Borobudur	I-WIS
,	O
Prambanan	B-WIS
,	O
Ratu	B-WIS
Boko	I-WIS
dan	O
candi-candi	B-WIS
lain	O
,	O
tidak	O
banyak	O
yang	O
bisa	O
dilihat	O
atau	O
dilakukan	O
di	O
sini	O
.	O
Tapi	O
pastikan	O
anda	O
datang	O
ke	O
sini	O
mengingat	O
lokasinya	O
di	O
tepi	O
jalan	O
utama	O
menuju	O
Borobudur	B-WIS
.	O
Apresiasi	O
sebesar-besarnya	O
buat	O
pihak-pihak	O
yang	O
tetap	O
menjaga	O
kelestarian	O
candi	B-WIS
ini	O
,	O
karena	O
bagaimanapun	O
ini	O
adalah	O
warisan	O
budaya	O
nusantara	O
yang	O
harus	O
kita	O
jaga	O
.	O
Salut	O
.	O
.	O

Saya	O
sangat	O
menyukai	O
pemandangan	O
sunset	O
.	O
Tempat	O
ini	O
recomended	O
banget	O
untuk	O
melihat	O
sunset	O
yang	O
mudah	O
dijangkau	O
dari	O
pusat	O
kota	O
.	O
Letaknya	O
yang	O
tinggi	O
menjadikan	O
tidak	O
ada	O
halangan	O
untuk	O
melihat	O
view	O
sunset	O
yang	O
luar	O
biasa	O
.	O
Di	O
sebelah	O
kanan	O
kita	O
dapat	O
melihat	O
gunung	B-WIS
merapi	I-WIS
full	O
dan	O
di	O
bawah	O
kita	O
bisa	O
melihat	O
pemandangan	O
jogja	B-LOC
.	O
.	O
.	O
Jalan	O
ke	O
sana	O
menanjak	O
,	O
dan	O
ada	O
beberapa	O
yang	O
cukup	O
tajam	O
dan	O
selalu	O
ramai	O
terutama	O
weekend	O
sore	O
.	O
biaya	O
tiket	B-FAS
masuk	O
sebesar	O
5rb	O
dan	O
loket	B-FAS
akan	O
tutup	O
pukul	O
5	O
sore	O
(	O
saya	O
dulu	O
ke	O
sana	O
ketika	O
loket	B-FAS
sudah	O
tutup	O
jadi	O
tidak	O
bayar	O
)	O
.	O
Kita	O
hanya	O
bisa	O
stay	O
di	O
area	O
candi	B-WIS
hingga	O
pukul	O
6	O
sore	O
,	O
dan	O
petugas	B-FAS
akan	O
mulai	O
keliling	O
untuk	O
menyuruh	O
kita	O
keluar	O
dari	O
area	O
candi	B-WIS
.	O
Terdapat	O
fasilitas	O
toilet	B-FAS
,	O
musholla	B-FAS
,	O
warung	B-FAS
,	O
dan	O
parkiran	B-FAS
di	O
luar	O
area	O
candi	B-WIS
.	O
Secara	O
keseluruhan	O
,	O
tempat	O
ini	O
worthed	O
untuk	O
menikmati	O
indahnya	O
sunset	O
.	O

jika	O
anda	O
mengunjungi	O
candi	B-WIS
prambanan	I-WIS
,	O
maka	O
bisa	O
membeli	O
tiket	B-FAS
shuttle	B-FAS
terusan	O
ke	O
candi	B-WIS
ratu	I-WIS
boko	I-WIS
ini	O
,	O
domestik	O
:	O
Rp	O
.	O
50	O
.	O
0	O
,	O
-	O
tetapi	O
wisatawan	O
mancanegara	O
Rp	O
.	O
300	O
.	O
0	O
,	O
-	O
waktu	O
yang	O
paling	O
baik	O
berkunjung	O
ke	O
prambanan	B-WIS
adalah	O
siang	O
hari	O
sehingga	O
pada	O
sore	O
hari	O
bisa	O
melihat	O
sunset	O
dari	O
gerbang	O
candi	B-WIS
yang	O
berada	O
di	O
ketinggian	O

Candi	B-WIS
ini	O
masih	O
satu	O
jaringan	O
dengan	O
Candi	B-WIS
Prambanan	I-WIS
dan	O
Candi	B-WIS
Borobudur	I-WIS
.	O
Lokasinya	O
tidak	O
jauh	O
dari	O
Candi	B-WIS
Prambanan	I-WIS
,	O
bahkan	O
saat	O
berada	O
di	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
ini	O
kita	O
bisa	O
menikmati	O
pemandangan	O
kota	O
salah	O
satunya	O
Candi	B-WIS
Prambanan	I-WIS
itu	O
sendiri	O
.	O

Bulan	O
Agustus	O
2014	O
,	O
saya	O
dan	O
teman	O
teman	O
SD-SMP	O
mengadakan	O
kunjungan	O
ke	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
dalam	O
rangka	O
reuni	O
.	O
Pertama	O
tama	O
saya	O
hanya	O
mengira	O
situs	O
ini	O
tidak	O
lebih	O
baik	O
dari	O
candi-candi	B-WIS
yang	O
telah	O
saya	O
ketahui	O
sebelumnya	O
,	O
seperti	O
Prambanan	B-WIS
dan	O
Borobudur	B-WIS
.	O
Ternyata	O
saya	O
salah	O
sangka	O
.	O
Setelah	O
mendengarkan	O
penjelasan	O
pemandu	B-FAS
wisata	O
di	O
dalam	O
Candi	B-WIS
Boko	I-WIS
ini	O
,	O
ternyata	O
kisah	O
dibaliknya	O
tersimpan	O
cikal	O
bakal	O
candi-candi	B-WIS
besar	O
lain	O
dari	O
Kerajaan	O
Ratu	B-WIS
Boko	I-WIS
(	O
Kerajaan	O
Syailendra	O
)	O
saat	O
itu	O
.	O
Ada	O
cerita	O
legenda	O
mengesankan	O
didalamnya	O
,	O
kisah	O
Bandung	O
Bondowoso	O
dan	O
Roro	O
Jongrang	O
berasal	O
adalah	O
berasal	O
dari	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
ini	O
.	O
.	O
.	O
!	O
Di	O
dalam	O
situs	O
candi	B-WIS
ini	O
,	O
kita	O
juga	O
bisa	O
menyaksikan	O
sisa	O
sisa	O
kejayaan	O
Kerajaan	O
Syailendra	O
saat	O
itu	O
,	O
seperti	O
adanya	O
fondasi	O
fondasi	O
Keraton	B-WIS
yang	O
sangat	O
tertata	O
sesuai	O
kepentingannya	O
masing	O
masing	O
,	O
ada	O
sisa	O
sisa	O
tempat	O
permandian	O
para	O
Puteri	O
Raja	O
dan	O
disekat	O
untuk	O
para	O
keluarga	O
kerajaan	O
lainnya	O
,	O
dlsbnya	O
.	O
.	O
Bila	O
sudah	O
berkunjung	O
ke	O
Candi	B-WIS
ini	O
,	O
kita	O
akan	O
lebih	O
menghargai	O
bagaimana	O
kisah	O
sejarah	O
masa	O
lalu	O
Kerajaan	O
kerajaan	O
di	O
Jawa	B-LOC
khususnya	O
dan	O
Indonesia	B-LOC
pada	O
umumnya	O
,	O
dan	O
berupaya	O
untuk	O
melestarikan	O
nilai	O
nilai	O
luhur	O
adat	O
ketimuran	O
kita	O
.	O
.	O
Semoga	O
bermanfaat	O
.	O

Gereja	B-WIS
Ganjuran	I-WIS
cukup	O
terkenal	O
di	O
kota	O
Jogjakarta	B-LOC
karena	O
merupakan	O
gereja	B-WIS
Katolik	O
yang	O
unik	O
.	O
Di	O
gereja	B-WIS
ini	O
Goa	B-WIS
Marianya	I-WIS
mirip	O
bangunan	O
candi	B-WIS
.	O

tampatnya	O
bagus	O
fasilitas	O
lengkap	O
hanya	O
saja	O
beberapa	O
alat	O
beraga	O
tidak	O
berfungsi	O
.	O
tetapi	O
secara	O
keseluruhan	O
tempat	O
ini	O
direkomendasikan	O
untuk	O
menambah	O
pengetahuan	O

Dari	O
Candi	B-WIS
Prambanan	I-WIS
,	O
ada	O
bus	O
khusus	O
yang	O
shuttle	B-FAS
ke	O
Candi	B-WIS
Ratu	I-WIS
Boko	I-WIS
.	O
.	O
.	O
Sang	O
Ratu	O
Angsa	O
(	O
sebutan	O
saya	O
karena	O
sepanjang	O
jalan	O
kami	O
melihat	O
awan	O
besar	O
berbentuk	O
angsa	O
hehehehe	O
)	O
Disarankan	O
jangan	O
memakai	O
sepatu	O
berhak	O
tinggi	O
,	O
bisa	O
capek	O
untuk	O
naik	O
keatasnya	O
.	O
.	O
Dari	O
atas	O
sepanjang	O
jalan	O
menuju	O
candi	B-WIS
,	O
terlihat	O
Candi	B-WIS
Borobudur	I-WIS
dari	O
kejauhan	O
.	O
Luar	O
biasa	O
.	O
.	O
Yang	O
suka	O
Wisata	O
Candi	B-WIS
,	O
bisa	O
ambil	O
saja	O
paket	O
Prambanan	B-WIS
-	O
Boko	B-WIS
.	O
Mobilnya	O
ditinggal	O
di	O
Prambanan	B-WIS
,	O
tiap	O
30	O
menit	O
akan	O
ada	O
shuttle	B-FAS
bus	I-FAS
dari	O
dan	O
ke	O
Prambanan-Boko	B-WIS

Berkunjung	O
ke	O
kraton	B-WIS
ketika	O
di	O
Jogja	B-LOC
adalah	O
hal	O
yang	O
wajib	O
karena	O
kita	O
dapat	O
melihat	O
indahnya	O
budaya	O
jawa	B-LOC
yang	O
tercermin	O
dari	O
bangunan	O
kraton	B-WIS
beserta	O
isinya	O
.	O
Di	O
Kraton	B-WIS
ini	O
kita	O
dapat	O
melihat	O
pendopo	O
beserta	O
gamelan2	O
yang	O
biasanya	O
dimainkan	O
pada	O
acara2	O
khusus	O
.	O
Di	O
sini	O
juga	O
terdapat	O
koleksi	O
lukisan-	O
lukisan	O
anggota	O
keluarga	O
kraton	B-WIS
beserta	O
perabotan	O
lainnya	O
.	O
Untuk	O
yang	O
bawa	O
kamera	O
dikenakan	O
biaya	O
lagi	O
,	O
seingat	O
saya	O
dikenakan	O
1000-5000	O
rupiah	O
lagi	O
.	O

Jalan	O
Malioboro	B-WIS
merupakan	O
tempat	O
yang	O
terkenal	O
di	O
Yogyakarta	B-LOC
maupun	O
Nasional	O
yang	O
pernah	O
dengar	O
tentang	O
wisatanya	O
.	O
Sepanjang	O
Malioboro	B-WIS
fasilitas	O
terlengkap	O
antara	O
lain	O
pedagang	B-FAS
kaki	O
lima	O
jual	O
pakaian	O
dan	O
cindera	B-FAS
mata	I-FAS
khas	O
Jogja	B-LOC
di	O
pedestrian	O
jalan	O
,	O
pertokoan	O
batik	O
,	O
Pasar	B-WIS
Beringharjo	I-WIS
,	O
Mall	O
Malioboro	B-WIS
,	O
Hotel	B-FAS
berbintang	O
,	O
transportasi	O
becak	B-FAS
dan	O
delman	B-FAS
apalagi	O
bisa	O
naik	O
bis	O
trans	O
Jogja	B-LOC
dan	O
terakhir	O
warung-warung	B-FAS
di	O
pinggir	O
jalan	O
malioboro	B-WIS
.	O

Beberapa	O
kali	O
kunjungan	O
ke	O
Pulau	O
Bali	B-LOC
tapi	O
saya	O
belum	O
pernah	O
mengunjungi	O
Pantai	B-WIS
Lovina	I-WIS
.	O
Akhirnya	O
saat	O
honeymoon	O
dengan	O
suami	O
kami	O
memutuskan	O
untuk	O
mengunjungi	O
Pantai	B-WIS
Lovina	I-WIS
.	O
Karena	O
jarak	O
Pantai	B-WIS
Lovina	I-WIS
yang	O
cukup	O
jauh	O
dari	O
hotel	B-FAS
tempat	O
kami	O
menginap	O
di	O
daerah	O
Legian	B-WIS
,	O
pagi	O
hari	O
sekitar	O
jam3	O
kami	O
melakukan	O
perjalanan	O
ke	O
Pantai	B-WIS
Lovina	I-WIS
,	O
untuk	O
melihat	O
sunrise	O
,	O
dan	O
tentu	O
saja	O
berburu	O
lumba-lumba	O
.	O
Bagi	O
Anda	O
yang	O
ingin	O
melihat	O
lumba-lumba	O
di	O
habitat	O
aslinya	O
,	O
Anda	O
jangan	O
melewatkan	O
tempat	O
yang	O
satu	O
ini	O
.	O
Anda	O
dapat	O
melihat	O
lumba-lumba	O
yang	O
sedang	O
melompat-lompat	O
di	O
laut	O
di	O
depan	O
mata	O
Anda	O
.	O
Menaiki	O
perahu	B-FAS
jukun	O
untuk	O
menikmati	O
sunrise	O
di	O
tengah	O
laut	O
dan	O
berburu	O
lumba-lumba	O
adalah	O
pengalaman	O
yang	O
sangat	O
menyenangkan	O
!	O

Salah	O
satu	O
daya	O
tarik	O
Bali	B-LOC
adalah	O
pantainya	B-WIS
yang	O
sangat	O
indah	O
dan	O
selalu	O
ada	O
pantai	B-WIS
baru	O
yang	O
sayang	O
untuk	O
dilewatkan	O
kalau	O
kita	O
pergi	O
ke	O
Bali	B-LOC
.	O
Pantai	B-WIS
yang	O
satu	O
ini	O
terletak	O
di	O
Kabupaten	O
Karangasem	B-LOC
yang	O
berjarak	O
sekitar	O
1	O
,	O
5	O
jam	O
perjalanan	O
dari	O
Ubud	B-LOC
dan	O
masih	O
belum	O
banyak	O
pengunjung	O
seperti	O
halnya	O
pantai	B-WIS
Kuta	I-WIS
.	O
Untuk	O
mencapai	O
pantai	B-WIS
dari	O
tempat	O
parkir	O
mobil	O
,	O
kita	O
harus	O
melalui	O
turunan	O
yang	O
lumayan	O
jauh	O
tapi	O
jangan	O
khawatir	O
karena	O
di	O
bawah	O
tersedia	O
ojek	O
yang	O
akan	O
mengantarkan	O
kalau	O
kita	O
sudah	O
kelelahan	O
bermain	O
di	O
pantai	B-WIS
.	O
Lokasi	O
pantai	B-WIS
yang	O
diapit	O
tebing	O
membuat	O
ombak	O
yang	O
datang	O
seperti	O
dari	O
3	O
arah	O
dengan	O
ombak	O
yang	O
cukup	O
besar	O
membuat	O
anak-anak	O
senang	O
sekali	O
bermain	O
di	O
pinggiran	O
pantai	B-WIS
.	O
Kalau	O
ingin	O
leyeh-leyeh	O
sudah	O
banyak	O
rumah	O
makan	O
di	O
pantai	B-WIS
yang	O
menyediakan	O
tempat	O
secara	O
gratis	O
asalkan	O
kita	O
order	O
makanan	O
di	O
tempat	O
mereka	O
.	O

Pantai	B-WIS
sanur	I-WIS
adalah	O
sarana	O
rekreasi	O
paling	O
tepat	O
buat	O
anda	O
dn	O
keluarga	O
anda	O
,	O
di	O
pagi	O
hari	O
pada	O
cuaca	O
bagus	O
anda	O
bisa	O
melihat	O
sunrise	O
yang	O
indah	O
,	O
anda	O
bisa	O
rileks	O
di	O
hamparan	O
pasir	O
dan	O
bisa	O
berenang	O
di	O
pantai	B-WIS
yang	O
indah	O
,	O
membuat	O
anda	O
betah	O
untuk	O
berlama-lama	O
di	O
pantai	B-WIS
sanur	I-WIS
,	O
anda	O
akan	O
di	O
manjakan	O
dengan	O
beberapa	O
pilihan	O
pantai	B-WIS
di	O
sanur	B-WIS
,	O
seperti	O
pantai	B-WIS
mertasari	I-WIS
,	O
semawang	B-WIS
atau	O
matahari	O
terbit	O
,	O
semua	O
punya	O
kelebihan	O
sendiri-sendiri	O
,	O
anda	O
bisa	O
melakukan	O
aktivitas	O
liburan	O
anda	O
di	O
pantai	B-WIS
sanur	I-WIS
dengan	O
fasilitas	O
yang	O
di	O
sediakan	O
pengelola	O
pantai	B-WIS
,	O
di	O
jamin	O
anda	O
akan	O
puas	O
dan	O
betah	O
.	O
.	O
.	O
,	O
selamat	O
datang	O
di	O
pantai	B-WIS
sanur	I-WIS
dan	O
selamat	O
berlibur	O
di	O
pantai	B-WIS
sanur	I-WIS
yang	O
indah	O
indah	O
eksotis	O

Sudah	O
lama	O
tidak	O
ke	O
borobudur	B-WIS
.	O
Lebih	O
asyik	O
pagi	O
hari	O
(	O
jam	O
6	O
)	O
udara	O
dingin	O
dan	O
sejuk	O
,	O
tidak	O
takut	O
hitam	O
kepanasan	O
.	O
Sy	O
happy	O
bange	O
bisa	O
lihat	O
candi	B-WIS
borobudur	I-WIS
,	O
luar	O
biasa	O
.	O
Kebersihan	O
dijaga	O
sekali	O
oleh	O
petugas2nya	B-FAS
.	O
Memang	O
hrs	O
bawel	O
dan	O
cerewet	O
mengingatkan	O
pengunjung	O
yg	O
tidak	O
membaca	O
tatatertib	O
.	O
Next	O
hrs	O
lihat	O
sunrise	O
dan	O
sunset	O

Pantai	B-WIS
ini	O
juga	O
termasuk	O
pantai	B-WIS
yang	O
banyak	O
dikunjungi	O
oleh	O
para	O
turis	O
.	O
Akan	O
tetapi	O
,	O
pantai	B-WIS
ini	O
lebih	O
bersih	O
dan	O
para	O
penjualnya	B-FAS
lebih	O
terorganisir	O
.	O
Jadi	O
cocok	O
untuk	O
jalan-jalan	O
sore	O
di	O
pinggir	O
pantai	B-WIS
bersama	O
pasangan	O
.	O
Jika	O
ingin	O
membawa	O
anak-anak	O
ke	O
pantai	B-WIS
ini	O
pun	O
sangat	O
bagus	O
.	O
Pemandangannya	O
indah	O
dan	O
pasirnya	O
bersih	O

Sekedar	O
melepas	O
lelah	O
dari	O
keramaian	O
kuta	B-WIS
dan	O
sekitarnya	O
kami	O
menuju	O
pantai	B-WIS
lovina	I-WIS
.	O
Pantai	B-WIS
bersih	O
dan	O
laut	O
yang	O
tenang	O
memberikan	O
suasana	O
yang	O
jauh	O
berbeda	O
dengan	O
pantai	B-WIS
kuta	I-WIS
yang	O
ramai	O
.	O

Dikenal	O
sebagai	O
salah	O
satu	O
destinasi	O
pantai	B-WIS
yang	O
indah	O
bersebelahan	O
dengan	O
pantai	B-WIS
legian	I-WIS
.	O
Tempat	O
ini	O
sangat	O
direkomendasikan	O
untuk	O
berwisata	O
sepeda	O
dengan	O
menyusurinya	O
ke	O
arah	O
selatan	O
melewati	O
pantai	B-WIS
legian	I-WIS
,	O
kuta	B-WIS
,	O
kemudian	O
segara	O

Tempat	O
yang	O
bagus	O
untuk	O
berziarah	O
.	O
Bisa	O
juga	O
digunakan	O
untuk	O
rapat	O
bersama	O
OMK	O
.	O
Di	O
sisi	O
lain	O
dekat	O
dengan	O
objek	O
wisata	O
lainnya	O
.	O
Jangan	O
lupa	O
,	O
adorasi	O
di	O
sini	O
.	O

Sudah	O
setahun	O
berselang	O
dari	O
ulasan	O
saya	O
yang	O
pertama	O
tentang	O
candi	B-WIS
ini	O
,	O
hingga	O
kunjungan	O
kedua	O
saya	O
,	O
sayang	O
sekali	O
reruntuhan	O
candi	B-WIS
pun	O
masih	O
bergeletak	O
di	O
tanah	O
.	O
Belum	O
ada	O
tanda-tanda	O
untuk	O
pemugaran	O
(	O
sedih	O
deh	O
)	O
.	O
Kali	O
ini	O
,	O
beberapa	O
anak	O
muda	O
dari	O
daratan	O
Cina	B-LOC
berkunjung	O
dan	O
lumayan	O
fasih	O
berbahasa	O
Indonesia	B-LOC
.	O
Mungkin	O
lebih	O
baik	O
jika	O
tiket	B-FAS
masuk	O
agak	O
dinaikan	O
terutama	O
untuk	O
turis	O
mancanegara	O
.	O

salah	O
satu	O
museum	B-WIS
terbaik	O
yang	O
pernah	O
saya	O
kunjungi	O
.	O
sebelum	O
masuk	O
ke	O
museum	B-WIS
kita	O
harus	O
menunggu	O
di	O
depan	O
pintu	O
museum	B-WIS
untuk	O
dijemput	O
oleh	O
guide	B-FAS
yang	O
akan	O
